10:43:40.658 [AWT-EventQueue-0] INFO  c.b.MainFrame - init version:2
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:33.253 [pool-2-thread-4] INFO  c.b.s.Worker - doHomework
10:57:33.253 [pool-2-thread-4] INFO  c.b.s.Worker - doWork
10:57:33.253 [pool-2-thread-4] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:33.253 [pool-2-thread-4] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:33.253 [pool-2-thread-4] INFO  c.b.DriverFactory - ChromeDriver
10:57:35.574 [pool-2-thread-5] ERROR c.b.s.Worker - doHomework error:1902911251120
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:35.574 [pool-2-thread-5] INFO  c.b.s.Worker - doHomework
10:57:35.574 [pool-2-thread-5] INFO  c.b.s.Worker - doWork
10:57:35.575 [pool-2-thread-5] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:35.575 [pool-2-thread-5] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:35.575 [pool-2-thread-5] INFO  c.b.DriverFactory - ChromeDriver
10:57:35.927 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1902A11311014
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:35.927 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:57:35.929 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:57:35.930 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:35.930 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:35.930 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:57:36.298 [pool-2-thread-4] INFO  c.b.DriverFactory - timeouts
10:57:36.301 [pool-2-thread-4] INFO  c.b.DriverFactory - window
10:57:37.820 [pool-2-thread-4] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (c8cc36a68da35a48fa61aa92c8700c58)
10:57:38.216 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (fee75362475f50ddd598567d6c345533)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:57:39.157 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:57:39.172 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:57:39.246 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (6a86367c3d8eba38c955df304443119d)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:57:39.456 [pool-2-thread-5] INFO  c.b.DriverFactory - timeouts
10:57:39.467 [pool-2-thread-5] INFO  c.b.DriverFactory - window
10:57:40.630 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (590ac9d66d5e4dfc9cf46dc06adc952e)
10:57:41.057 [pool-2-thread-5] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (7817e518b755da50626594568c8101ff)
10:57:42.702 [pool-2-thread-2] INFO  c.b.QuestionTask - user:1902A11251208,pwd:340822199304172620
10:57:43.954 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1902911251116,pwd:412727198207028020
10:57:46.084 [pool-2-thread-2] ERROR c.b.s.Worker - doHomework error:1902A11251208
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:46.085 [pool-2-thread-2] INFO  c.b.s.Worker - doHomework
10:57:46.085 [pool-2-thread-2] INFO  c.b.s.Worker - doWork
10:57:46.085 [pool-2-thread-2] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:46.085 [pool-2-thread-2] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:46.086 [pool-2-thread-2] INFO  c.b.DriverFactory - ChromeDriver
10:57:46.563 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1902911251116
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:46.564 [pool-2-thread-1] INFO  c.b.s.Worker - doHomework
10:57:46.564 [pool-2-thread-1] INFO  c.b.s.Worker - doWork
10:57:46.564 [pool-2-thread-1] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:46.564 [pool-2-thread-1] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:46.564 [pool-2-thread-1] INFO  c.b.DriverFactory - ChromeDriver
10:57:49.534 [pool-2-thread-3] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (590ac9d66d5e4dfc9cf46dc06adc952e)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:57:49.605 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (7817e518b755da50626594568c8101ff)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:57:49.993 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:57:50.014 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:57:50.755 [pool-2-thread-1] INFO  c.b.DriverFactory - timeouts
10:57:50.777 [pool-2-thread-1] INFO  c.b.DriverFactory - window
10:57:51.924 [pool-2-thread-2] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (295fa21a194d65bdca33c358fb33fadf)
10:57:52.914 [pool-2-thread-5] INFO  c.b.QuestionTask - user:1902A14351626,pwd:420684198509282026
10:57:53.014 [pool-2-thread-1] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (039b3389eb193d9f04446cb104a50baf)
10:57:53.601 [pool-2-thread-3] INFO  c.b.QuestionTask - user:1902911251123,pwd:460006198612227223
10:57:54.199 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (c8cc36a68da35a48fa61aa92c8700c58)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:57:55.191 [pool-2-thread-4] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:57:55.320 [pool-2-thread-4] ERROR c.b.QuestionTask - login error:1902A14361613
10:57:56.133 [pool-2-thread-5] ERROR c.b.s.Worker - doHomework error:1902A14351626
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:56.141 [pool-2-thread-5] INFO  c.b.s.Worker - doHomework
10:57:56.141 [pool-2-thread-5] INFO  c.b.s.Worker - doWork
10:57:56.142 [pool-2-thread-5] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:56.142 [pool-2-thread-5] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:56.142 [pool-2-thread-5] INFO  c.b.DriverFactory - ChromeDriver
10:57:57.081 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1902911251123
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:57:57.081 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:57:57.081 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:57:57.081 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:57:57.082 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:57:57.082 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:57:59.020 [pool-2-thread-5] INFO  c.b.DriverFactory - timeouts
10:57:59.022 [pool-2-thread-5] INFO  c.b.DriverFactory - window
10:58:00.152 [pool-2-thread-5] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (6d73a2939f8bcbd1dacdd6ea15a91453)
10:58:00.197 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:58:00.202 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:58:00.568 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (c8cc36a68da35a48fa61aa92c8700c58)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:01.695 [pool-2-thread-4] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:58:01.831 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (8cc15640853e862f5f3cf6a92cb3173c)
10:58:01.998 [pool-2-thread-4] ERROR c.b.QuestionTask - login error:1902A14361613
10:58:05.079 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (039b3389eb193d9f04446cb104a50baf)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:05.613 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (295fa21a194d65bdca33c358fb33fadf)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:07.047 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (c8cc36a68da35a48fa61aa92c8700c58)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:07.337 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (6d73a2939f8bcbd1dacdd6ea15a91453)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:07.498 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1902911251125,pwd:230524198803241340
10:58:07.825 [pool-2-thread-5] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:58:07.838 [pool-2-thread-5] ERROR c.b.QuestionTask - login error:1902A11311010
10:58:08.469 [pool-2-thread-2] INFO  c.b.QuestionTask - user:1902911211142,pwd:530128199708053033
10:58:09.540 [pool-2-thread-4] INFO  c.b.QuestionTask - user:1902A14361613,pwd:310229198211071654
10:58:10.773 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1902911251125
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:58:10.774 [pool-2-thread-1] INFO  c.b.s.Worker - doHomework
10:58:10.774 [pool-2-thread-1] INFO  c.b.s.Worker - doWork
10:58:10.774 [pool-2-thread-1] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:58:10.774 [pool-2-thread-1] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:58:10.774 [pool-2-thread-1] INFO  c.b.DriverFactory - ChromeDriver
10:58:11.251 [pool-2-thread-3] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (8cc15640853e862f5f3cf6a92cb3173c)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:12.305 [pool-2-thread-4] ERROR c.b.s.Worker - doHomework error:1902A14361613
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:58:12.306 [pool-2-thread-4] INFO  c.b.s.Worker - doHomework
10:58:12.306 [pool-2-thread-4] INFO  c.b.s.Worker - doWork
10:58:12.306 [pool-2-thread-4] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:58:12.306 [pool-2-thread-4] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:58:12.307 [pool-2-thread-4] INFO  c.b.DriverFactory - ChromeDriver
10:58:12.312 [pool-2-thread-2] ERROR c.b.s.Worker - doHomework error:1902911211142
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:58:12.312 [pool-2-thread-2] INFO  c.b.s.Worker - doHomework
10:58:12.318 [pool-2-thread-2] INFO  c.b.s.Worker - doWork
10:58:12.319 [pool-2-thread-2] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:58:12.320 [pool-2-thread-2] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:58:12.320 [pool-2-thread-2] INFO  c.b.DriverFactory - ChromeDriver
10:58:13.783 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (6d73a2939f8bcbd1dacdd6ea15a91453)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:58:14.234 [pool-2-thread-1] INFO  c.b.DriverFactory - timeouts
10:58:14.283 [pool-2-thread-1] INFO  c.b.DriverFactory - window
10:58:14.340 [pool-2-thread-5] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:58:14.390 [pool-2-thread-5] ERROR c.b.QuestionTask - login error:1902A11311010
10:58:15.481 [pool-2-thread-3] INFO  c.b.QuestionTask - user:1902A14361761,pwd:420922197605250035
10:58:15.870 [pool-2-thread-1] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (9568c729e9518e8c7c91f1caf063c698)
10:58:17.363 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:58:17.386 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:58:17.636 [pool-2-thread-4] INFO  c.b.DriverFactory - timeouts
10:58:17.649 [pool-2-thread-4] INFO  c.b.DriverFactory - window
10:58:18.317 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1902A14361761
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:58:18.317 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
